26-11-2021,16:11:52,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:53,1.4112,-5.9584,2.0384
26-11-2021,16:11:54,3.7632,-6.5856,6.7424
26-11-2021,16:11:54,3.7632,-6.5856,6.7424
26-11-2021,16:11:54,3.7632,-6.5856,6.7424
26-11-2021,16:11:54,3.7632,-6.5856,6.7424
26-11-2021,16:11:54,-4.3904,-5.0176,14.5824
26-11-2021,16:11:54,-4.3904,-5.0176,14.5824
26-11-2021,16:11:54,-4.3904,-5.0176,14.5824
26-11-2021,16:11:54,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:55,-4.3904,-5.0176,14.5824
26-11-2021,16:11:56,-2.9792,-4.3904,8.3104
26-11-2021,16:11:56,-2.9792,-4.3904,8.3104
26-11-2021,16:11:56,-2.9792,-4.3904,8.3104
26-11-2021,16:11:56,10.6624,-5.0176,-8.624
26-11-2021,16:11:56,10.6624,-5.0176,-8.624
26-11-2021,16:11:56,10.6624,-5.0176,-8.624
26-11-2021,16:11:56,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:57,10.6624,-5.0176,-8.624
26-11-2021,16:11:58,10.976,-1.7248,-9.2512
26-11-2021,16:11:58,10.976,-1.7248,-9.2512
26-11-2021,16:11:58,10.976,-1.7248,-9.2512
26-11-2021,16:11:58,10.976,-1.7248,-9.2512
26-11-2021,16:11:58,-0.4704,-6.4288,9.0944
26-11-2021,16:11:58,-0.4704,-6.4288,9.0944
26-11-2021,16:11:58,-0.4704,-6.4288,9.0944
26-11-2021,16:11:58,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:11:59,-0.4704,-6.4288,9.0944
26-11-2021,16:12:00,-5.9584,-4.3904,11.2896
26-11-2021,16:12:00,-5.9584,-4.3904,11.2896
26-11-2021,16:12:00,-5.9584,-4.3904,11.2896
26-11-2021,16:12:00,-5.9584,-4.3904,11.2896
26-11-2021,16:12:00,-5.9584,-3.7632,6.7424
26-11-2021,16:12:00,-5.9584,-3.7632,6.7424
